Price,Model Year,Engine Type,Engine Capacity,Assembly,Body Type,Transmission Type,Registration Status,Car Name
1525000,2010,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
3350000,2017,Petrol,1800,Local,Sedan,Automatic,Registered,Toyota Corolla
1695000,2013,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
2900000,2015,Petrol,1500,Imported,Hatchback,Automatic,Registered,Toyota Aqua
440000,2005,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2900000,2016,Petrol,1800,Local,Sedan,Automatic,Registered,Toyota Corolla
1900000,2011,Petrol,1800,Local,Sedan,Automatic,Registered,Honda Civic
950000,2017,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1825000,2008,Petrol,1800,Local,Sedan,Automatic,Registered,Toyota Corolla
1260000,2006,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Vitz
470000,2008,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
3850000,2015,Hybrid,1500,Imported,Cross Over,Automatic,Registered,Honda Vezel
250000,1994,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2345000,2015,Petrol,1600,Local,Sedan,Automatic,Registered,Toyota Corolla
720000,2009,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Alto
1325000,2009,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
470000,2001,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1650000,2011,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Vitz
1900000,2014,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Vitz
1070000,2016,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
3000000,2018,Petrol,1600,Local,Sedan,Automatic,Registered,Toyota Corolla
1545000,2019,Petrol,660,Local,Hatchback,Automatic,Registered,Suzuki Alto
500000,2012,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
320000,2018,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1425000,2017,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Wagon
2515000,2018,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
500000,2009,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
950000,2019,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
500000,2000,Petrol,800,Local,Hatchback,Manual,Registered,Daihatsu Cuore
3125000,2016,Petrol,1500,Imported,Cross Over,Automatic,Registered,Honda Vezel
700000,1999,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
800000,2009,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
3025000,2016,Petrol,1800,Local,Sedan,Automatic,Registered,Honda Civic
2375000,2019,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
515000,2010,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2300000,2018,Petrol,1300,Local,Sedan,Automatic,Registered,Honda City
560000,2007,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
220000,1996,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2980000,2019,Petrol,1300,Local,Sedan,Automatic,Registered,Toyota Corolla
1025000,2011,Petrol,660,Imported,Hatchback,Automatic,Registered,Suzuki Alto
1820000,2015,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
2060000,2017,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
1890000,2016,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
915000,2013,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
2150000,2016,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1730000,2013,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Vitz
1100000,2011,Petrol,660,Imported,Hatchback,Automatic,Registered,Suzuki Alto
1050000,2005,Petrol,1600,Local,Sedan,Automatic,Registered,Honda Civic
2150000,2016,Petrol,1500,Local,Sedan,Manual,Registered,Honda City
1950000,2012,Petrol,1800,Local,Sedan,Automatic,Registered,Honda Civic
2150000,2015,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Vitz
1800000,2006,Petrol,1500,Imported,Sedan,Automatic,Registered,Toyota Prius
870000,2019,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Wagon
2050000,2014,Petrol,1600,Local,Sedan,Automatic,Registered,Toyota Corolla
2200000,2013,Petrol,1800,Local,Sedan,Automatic,Registered,Honda Civic
1425000,2017,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Wagon
495000,2003,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
680000,2006,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Alto
1225000,2013,Petrol,660,Imported,Hatchback,Automatic,Registered,Suzuki Wagon
810000,2010,Petrol,800,Local,Hatchback,Manual,Registered,Daihatsu Cuore
1150000,2011,Petrol,1300,Local,Hatchback,Manual,Registered,Suzuki Swift
440000,2004,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
950000,2003,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Vitz
1500000,2014,Petrol,660,Imported,Hatchback,Automatic,Registered,Suzuki Wagon
1930000,2015,Petrol,1300,Imported,Sedan,Manual,Registered,Toyota Corolla
1050000,2005,Petrol,1500,Local,Sedan,Manual,Registered,Honda Civic
450000,2003,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1360000,2017,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
450000,2008,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1750000,2011,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1530000,2019,Petrol,660,Local,Hatchback,Automatic,Registered,Suzuki Alto
2050000,2007,Petrol,1500,Imported,Sedan,Automatic,Registered,Toyota Corolla
600000,1995,Petrol,1500,Local,Sedan,Manual,Registered,Honda Civic
3150000,2019,Petrol,1600,Local,Sedan,Automatic,Registered,Toyota Corolla
1325000,2010,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
1325000,2010,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
550000,2013,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1075000,2013,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1620000,2015,Petrol,660,Imported,Hatchback,Automatic,Registered,Suzuki Alto
350000,2006,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
600000,2012,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2020000,2015,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
730000,2012,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Alto
730000,2015,Petrol,800,Local,Van,Manual,Registered,Suzuki Bolan
310000,1993,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Khyber
1450000,2010,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Passo
1250000,2015,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Wagon
1540000,2019,Petrol,660,Local,Hatchback,Automatic,Registered,Suzuki Alto
2550000,2013,Hybrid,1500,Imported,Sedan,Automatic,Registered,Toyota Corolla
500000,2012,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
850000,2016,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
435000,2000,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
750000,2009,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
2400000,2014,Petrol,1800,Local,Sedan,Automatic,Registered,Honda Civic
2050000,2010,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
425000,2004,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Alto
715000,2003,Petrol,1300,Local,Sedan,Manual,Registered,Suzuki Baleno
870000,1998,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1600000,2018,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1649000,2012,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
550000,2008,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Alto
685000,2007,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
825000,2011,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
2750000,2019,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1800000,2007,Petrol,1500,Imported,Sedan,Automatic,Registered,Toyota Corolla
1390000,2019,Petrol,660,Local,Hatchback,Manual,Registered,Suzuki Alto
3600000,2014,Petrol,1500,Imported,Cross Over,Automatic,Registered,Honda Vezel
2475000,2014,Petrol,1800,Local,Sedan,Manual,Registered,Toyota Corolla
525000,2019,Petrol,800,Local,Van,Manual,Registered,Suzuki Bolan
1100000,2006,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Passo
950000,2019,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2450000,2014,Petrol,1800,Local,Sedan,Automatic,Registered,Honda Civic
920000,2012,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
2540000,2016,Petrol,1600,Local,Sedan,Automatic,Registered,Toyota Corolla
750000,2016,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
710000,2007,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Alto
2900000,2016,Petrol,1500,Imported,Hatchback,Automatic,Un-Registered,Toyota Aqua
690000,2013,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2400000,2018,Petrol,1300,Local,Sedan,Automatic,Registered,Honda City
830000,2019,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Wagon
2300000,2004,Petrol,1800,Imported,Sedan,Automatic,Registered,Mercedes Benz
3500000,2018,Petrol,1800,Local,Sedan,Automatic,Registered,Honda Civic
800000,2009,Petrol,800,Local,Hatchback,Manual,Registered,Daihatsu Cuore
2100000,2016,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
820000,2007,Petrol,660,Imported,Hatchback,Automatic,Registered,Suzuki Alto
3600000,2019,Petrol,1800,Local,Sedan,Automatic,Registered,Toyota Corolla
2330000,2016,Petrol,1000,Imported,Hatchback,Automatic,Un-Registered,Toyota Vitz
2590000,2017,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1700000,2012,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Passo
1580000,2016,Petrol,1300,Local,Hatchback,Manual,Registered,Suzuki Swift
1700000,2012,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
725000,2009,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Alto
1650000,2012,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
1500000,1994,Petrol,1500,Imported,Sedan,Automatic,Registered,Toyota Corolla
600000,2010,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Alto
1875000,2019,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
650000,2008,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
450000,2000,Petrol,800,Local,Hatchback,Manual,Registered,Daihatsu Cuore
800000,2016,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
3200000,2017,Petrol,1800,Local,Sedan,Automatic,Registered,Toyota Corolla
3800000,2017,Petrol,1500,Imported,Sedan,Automatic,Un-Registered,Toyota Corolla
2850000,2019,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1560000,2019,Petrol,660,Local,Hatchback,Automatic,Registered,Suzuki Alto
2800000,2015,Petrol,1500,Imported,Hatchback,Automatic,Registered,Toyota Aqua
2200000,2016,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
2356000,2017,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
2250000,2014,Hybrid,1500,Imported,Hatchback,Automatic,Registered,Toyota Aqua
930000,2019,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
910000,2002,Petrol,1600,Local,Sedan,Automatic,Registered,Honda Civic
570000,2011,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1565000,2018,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1300000,2008,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
398000,2010,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2500000,2016,Petrol,1600,Local,Sedan,Automatic,Registered,Toyota Corolla
1280000,2007,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
1600000,2018,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
940000,2019,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
980000,2006,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
1415000,2019,Petrol,660,Local,Hatchback,Manual,Registered,Suzuki Alto
1650000,2017,Petrol,1300,Local,Hatchback,Manual,Registered,Suzuki Swift
8490000,2018,Diesel,2800,Local,SUV,Automatic,Registered,Toyota Fortuner
1700000,2009,Petrol,1300,Imported,Hatchback,Automatic,Un-Registered,Toyota Vitz
950000,2018,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
2055000,2017,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
870000,2010,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
565000,2007,Petrol,800,Local,Hatchback,Manual,Registered,Daihatsu Cuore
3225000,2017,Petrol,1800,Local,Sedan,Automatic,Registered,Honda Civic
1830000,2013,Petrol,1500,Local,Sedan,Manual,Registered,Honda City
550000,2013,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
765000,2016,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
520000,2007,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Alto
985000,2006,Petrol,1500,Local,Sedan,Manual,Registered,Honda Civic
2920000,2019,Petrol,1300,Local,Sedan,Automatic,Registered,Toyota Corolla
2350000,2006,Petrol,1500,Imported,Sedan,Automatic,Registered,Toyota Corolla
540000,2010,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1840000,2019,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
400000,1999,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Khyber
1800000,2007,Petrol,1500,Imported,Sedan,Automatic,Registered,Toyota Corolla
3540000,2018,Petrol,1800,Local,Sedan,Automatic,Registered,Toyota Corolla
765000,2007,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1020000,2005,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Passo
2100000,2016,Petrol,1000,Imported,Hatchback,Automatic,Un-Registered,Toyota Passo
420000,1998,Petrol,800,Local,Mini Van,Manual,Registered,Suzuki Bolan
12500000,2012,Petrol,2700,Imported,SUV,Automatic,Registered,Toyota Prado
1070000,2006,Petrol,1500,Local,Sedan,Automatic,Registered,Honda Civic
2300000,2014,Petrol,1300,Local,Sedan,Automatic,Registered,Toyota Corolla
635000,2006,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
450000,2004,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Alto
1590000,2010,Petrol,1800,Local,Sedan,Automatic,Registered,Toyota Corolla
880000,2019,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
740000,2015,Petrol,800,Local,Van,Manual,Registered,Suzuki Bolan
650000,2007,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
15000000,2014,Petrol,2700,Imported,SUV,Automatic,Un-Registered,Toyota Prado
1785000,2011,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1650000,2012,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
215000,1997,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Khyber
1130000,2019,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
950000,2013,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1050000,2005,Diesel,2000,Local,Sedan,Manual,Registered,Toyota Corolla
1800000,2012,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
2950000,2019,Petrol,1300,Local,Sedan,Manual,Un-Registered,Toyota Corolla
2800000,2005,Petrol,1800,Imported,Sedan,Automatic,Registered,Mercedes Benz
595000,2006,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1500000,2008,Petrol,1800,Local,Sedan,Automatic,Registered,Toyota Corolla
1050000,2011,Petrol,1300,Local,Hatchback,Manual,Registered,Suzuki Swift
1550000,2018,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Wagon
1180000,2005,Petrol,1300,Imported,Hatchback,Automatic,Registered,Toyota Vitz
2725000,2019,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1995000,2016,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
2900000,2016,Petrol,1800,Local,Sedan,Automatic,Registered,Toyota Corolla
2090000,2010,Petrol,1800,Local,Sedan,Automatic,Registered,Toyota Corolla
625000,2013,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
650000,2010,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1270000,2007,Petrol,1800,Local,Sedan,Manual,Registered,Honda Civic
1025000,2019,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1800000,2018,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1815000,2014,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
400000,2002,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1240000,2008,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
390000,2003,Petrol,800,Local,Hatchback,Manual,Registered,Daihatsu Cuore
2600000,2015,Petrol,1600,Local,Sedan,Automatic,Registered,Toyota Corolla
3600000,2018,Petrol,1800,Local,Sedan,Automatic,Registered,Honda Civic
2650000,2018,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
11500000,2011,Petrol,2700,Imported,SUV,Automatic,Registered,Toyota Prado
460000,2006,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1295000,2007,Petrol,1800,Local,Sedan,Automatic,Registered,Honda Civic
1950000,2014,Petrol,1600,Local,Sedan,Automatic,Registered,Toyota Corolla
825000,2010,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
900000,2004,Petrol,1500,Local,Sedan,Manual,Registered,Honda Civic
2620000,2019,Petrol,1500,Local,Sedan,Automatic,Registered,Honda City
490000,2009,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1325000,2013,Petrol,1300,Local,Hatchback,Manual,Registered,Suzuki Swift
1250000,2005,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
1050000,2018,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
680000,1997,Petrol,1500,Local,Sedan,Automatic,Registered,Honda Civic
3030000,2013,Petrol,1800,Imported,Sedan,Automatic,Registered,Toyota Prius
650000,2007,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
2580000,2015,Petrol,1500,Imported,Hatchback,Automatic,Registered,Toyota Aqua
3050000,2018,Petrol,1600,Local,Sedan,Automatic,Registered,Toyota Corolla
1150000,1999,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Vitz
950000,2009,Petrol,660,Imported,Hatchback,Manual,Registered,Suzuki Alto
1250000,2017,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
1650000,2013,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
720000,2008,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
4000000,2019,Petrol,1800,Local,Sedan,Automatic,Registered,Honda Civic
750000,2012,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Alto
900000,2000,Petrol,2200,Local,Sedan,Manual,Registered,Honda Civic
1185000,2015,Petrol,660,Local,Hatchback,Automatic,Registered,Suzuki Alto
2150000,2017,Petrol,1300,Local,Sedan,Automatic,Registered,Honda City
460000,1995,Petrol,1500,Local,Sedan,Manual,Registered,Honda Civic
750000,2019,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Wagon
850000,2011,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
820000,2015,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
430000,2004,Petrol,800,Local,Hatchback,Manual,Registered,Daihatsu Cuore
3800000,2014,Petrol,1500,Imported,Cross Over,Automatic,Registered,Honda Vezel
1200000,2007,Petrol,1000,Imported,Hatchback,Automatic,Registered,Toyota Vitz
1800000,2010,Petrol,1800,Local,Sedan,Automatic,Registered,Toyota Corolla
3500000,2015,Petrol,1500,Imported,Cross Over,Automatic,Registered,Honda Vezel
2275000,2016,Petrol,1000,Imported,Hatchback,Automatic,Un-Registered,Toyota Vitz
2100000,2017,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
2150000,2014,Petrol,1300,Local,Sedan,Automatic,Registered,Toyota Corolla
1330000,2017,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Wagon
2125000,2016,Petrol,1000,Imported,Hatchback,Automatic,Un-Registered,Toyota Vitz
725000,2011,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Alto
410000,2006,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
1750000,2013,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
2150000,2014,Petrol,1300,Local,Sedan,Manual,Registered,Toyota Corolla
1050000,2013,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Cultus
450000,1997,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Khyber
8800000,2018,Diesel,2800,Local,SUV,Automatic,Registered,Toyota Fortuner
550000,1996,Petrol,1500,Local,Sedan,Manual,Registered,Honda Civic
1050000,2005,Petrol,1500,Local,Sedan,Automatic,Registered,Honda Civic
1625000,2019,Petrol,1000,Local,Hatchback,Manual,Registered,Suzuki Wagon
3285000,2017,Petrol,1800,Local,Sedan,Automatic,Registered,Honda Civic
2690000,2017,Petrol,1600,Local,Sedan,Automatic,Registered,Toyota Corolla
1370000,2009,Petrol,1800,Local,Sedan,Automatic,Registered,Honda Civic
630000,2000,Petrol,1300,Local,Sedan,Manual,Registered,Honda City
2050000,2016,Petrol,1300,Imported,Sedan,Manual,Registered,Toyota Corolla
1530000,2015,Petrol,660,Imported,Hatchback,Automatic,Registered,Suzuki Alto
730000,2007,Petrol,1300,Local,Sedan,Manual,Registered,Suzuki Liana
2550000,2014,Petrol,1500,Imported,Hatchback,Automatic,Registered,Toyota Aqua
1150000,1993,Petrol,1500,Imported,Sedan,Manual,Registered,Toyota Corolla
550000,2007,Petrol,800,Local,Hatchback,Manual,Registered,Suzuki Mehran
